BRUCE BANNER, We need your help. There might be a chance we could fix everything.
THOR," What, like the cable? burps Cause that's been driving me bananas for weeks."
BRUCE BANNER, Like Thanos.
THOR, Don't say that name.
KORG," Um, yeah. We don't actually say that name in here."
BRUCE BANNER," quietly Please take your hand off me. He brushes away Thor's hand Now, I know that... guy might scare you."
THOR," Why would I be? Why would, why would I be scared of that guy? I'm the one who killed that guy, remember? Anyone else here killed that guy? Nope. Didn't think so. Korg, why don't you, tell everybody who chopped Thanos' big head off."
KORG, Umm... Stormbreaker?
THOR," Now, who's swingin' Stormbreaker?"
BRUCE BANNER," I get it. You're in a rough spot, okay? I've been there myself. You wanna know who helped me out of it?"
THOR, I don't know. Is it... Natasha?
BRUCE BANNER, It was you. You helped me.
THOR," walks over and looks out the window and points, still holding his beer Why don't you ask the, Asgardians down there, how much my help was worth. he drops onto the sofa The ones that are left, anyway."
BRUCE BANNER, I think we can bring them back.
THOR," Stop. stop, okay? opens a packet on M&Ms I know you think I'm down here wallowing in my own self-pity, waiting to be rescued and and saved. But I'm fine, okay? We're fine, aren't we?"
KORG," Nah, all good here, mate."
THOR," So, whatever it is that you're offering, we're not into it, don't care, couldn't care less. Goodbye."
BRUCE BANNER," from offscreen We need you, pal."
ROCKET, Crossing his arms There's beer on the ship.
THOR," pauses, but doesn't look up then puts the bottle down What kind?"
THUG #1, あいつだ! アキヒコさんを！Romanized
AKIHIKO, てめえ なぜこんなことをする? 俺たちてめえになにもしてねぇだろ！Romanized
RONIN, As he draws out his katana and reversibly wields it.地球の半分 サノスにやられた... お前はなぜ無事なの…Romanized
RONIN, Also in Japanese お前はもう十分殺しただろRomanized
AKIHIKO, Japanese俺らがだと? 気でも狂ったか! Orera ga dato? Ki demo kurutta ka! he gestures to all the scattered bodies of his henchmen and chuckles English
AKIHIKO, in a Gatotsu-like sword stance 死ね! Romanized
AKIHIKO, 待て! 助けてくれ! お前に何でもやる! 何が欲しい? Romanized
RONIN," Raising his katana, in English What I want... You can't give me."
CLINT BARTON, You shouldn't be here.
NATASHA ROMANOFF, Neither should you.
CLINT BARTON, I've got a job to do.
NATASHA ROMANOFF, Is that what you're calling this? Killing all these people isn't gonna bring your family back.
NATASHA ROMANOFF," We found something. A chance, maybe..."
CLINT BARTON, Now openly crying Don't...
NATASHA ROMANOFF, Don't what?
CLINT BARTON, ...don't give me hope.
NATASHA, I'm sorry I couldn't give it to you sooner.
TONY STARK," To Thor Drifting left. On the side there, Lebowski. To Rocket, who's working on something underneath a glass platform Ratchet, How's it going?"
ROCKET," It's Rocket. Take it easy. You're only a genius on Earth, pal."
RHODEY, Time travel suit? Not bad.
SCOTT LANG," Response to Hulk touching the suit and something red in a glass tube Hey, hey, hey! Easy, easy!"
BRUCE BANNER, I'm being very careful.
SCOTT LANG," No, you're being very Hulky."
BRUCE BANNER, I'm being careful.
SCOTT LANG," Holding up the red glass bottle These are Pym Particles, alright? And ever since Hank Pym got snapped out of existence, this is it. This is what we have. We're not making any more."
RHODEY," Scott, calm down."
SCOTT LANG," Sorry. We've got enough for one round trip each. That's it. No do-overs. Plus two test runs. He accidentally presses a button, and shrinks, and then grows back to his normal size. One test run."
SCOTT LANG, All right. I'm not ready for this.
CLINT BARTON, I'm game. I'll do it.
BRUCE BANNER," Clint, now you're gonna feel a little discombobulated from the chronoshift. Don't worry about it."
RHODEY," Wai-Wait a second, let me ask you something. If we can do this, you know, go back in time, why don't we just find baby Thanos, you know, and... he makes a hand gesture suggesting that they strangle baby Thanos with a rope."
BRUCE BANNER," Disgusted First of all, that's horrible..."
RHODEY, In a tone that says it's what we're all thinking. It's Thanos.
BRUCE BANNER," ...And secondly, time doesn't work that way. Changing the past doesn't change the future."
SCOTT LANG," Look, we go back, we get the stones before Thanos gets them... Thanos doesn't have the stones. Problem solved."
CLINT BARTON, Bingo.
NEBULA, That's not how it works.
CLINT BARTON," Well, that's what I heard."
BRUCE BANNER, What? By who? Who told you that?
RHODEY," counting with his fingers Star Trek, Terminator, TimeCop, Time After Time -"
SCOTT LANG, Quantum Leap -
RHODEY," A Wrinkle in Time, Somewhere in Time -"
SCOTT LANG, Hot Tub Time Machine -
RHODEY," Hot Tub Time Machine. Bill and Ted's Excellent Adventure. Basically, any movie that deals with time travel."
SCOTT LANG," Die Hard? No, it's not one..."
RHODEY, This is known.
BRUCE BANNER," I don't know why everyone believes that, but that isn't true. Think about it"
NEBULA, Exactly.
SCOTT LANG, So... Back To The Future's a bunch of bullshit?
BRUCE BANNER," Turning to Clint Alright, Clint. We're going in 3... 2... 1!"
LILA BARTON, offscreen Cooper? Where are my headphones?
CLINT BARTON," murmuring Lila? The device on his hand starts beeping, signalling the end of this visit Lila! He dives for the door, but only manages to open it before he shrinks back to go back to the future."
LILA BARTON," Yeah, Dad? She looks around Dad?"
NATASHA ROMANOFF," Hey, hey. Look at me. You okay?"
CLINT BARTON," Holding up the baseball glove and throw it to Stark Yeah, it worked. It worked."
STEVE ROGERS," Okay, so the ""how"" works. Now we gotta figure out the when and the where. Almost all of us has had an encounter with at least one of the six Infinity Stones."
TONY STARK, Well I'd substitute the word encounter for damn well near been killed by one of the six Infinity Stones.
SCOTT LANG," I haven't, I don't even know what the hell you're all talking about"
BRUCE BANNER," Regardless, we only have enough Pym Particles for one round trip each, and these stones have been in a lot of different places throughout history."
TONY STARK," Our history. So, not a lot of convenient spots to just drop in."
CLINT BARTON, Which means we have to pick our targets.
TONY STARK, Correct.
STEVE ROGERS," Let's start with the Aether. Thor, what do you know?"
NATASHA ROMANOFF, Is he asleep?
RHODEY," No, I'm pretty sure he's dead."
THOR," Where to start? Umm... The Aether, first, is not a stone, someone called it a stone before. It's more of a... an angry sludge thing, so... someones gonna need to amend that. Here's an interesting story though, many years ago... My grandfather had to hide the stones from the Dark Elves... He wiggles his fingers to imitate a spooky ghost Wooooh, scary beings. So Jane, An image of Jane Foster pops up on the screen Oh, there she is. That's Jane... She's... an old flame of mine... She... she stuck her hand inside a rock this one time... and then the Aether stuck itself inside her... And, she became very, very sick. So I had to take her to Asgard, which is where I'm from. And we had to try and fix her. We were dating at the time, you see. I got to introduce her to my Mother... who's dead, Thor starts to look broken, and seems on the verge of tears and oh you know, Jane and I aren't even dating anymore, these things happen though you know, nothing last forever, Tony starts to push him back to his chair I'm not done yet, the only thing permanent in life is impermanence."
TONY STARK, Awesome. Eggs? Breakfast?
THOR," I'd like a Bloody Mary, thank you."
ROCKET, Quill said he stole the Power Stone from Morag.
SCOTT LANG, Is that a person?
ROCKET, Morag's a planet. Quill was a person.
SCOTT LANG, A planet? Like in outer space?
ROCKET," Oh, look. It's like a little puppy, all happy and everything. Imitating talking to a puppy Do you wanna go to space? You wanna go to space, puppy? I'll get you to space."
NEBULA, Thanos found the Soul Stone on Vormir.
NATASHA ROMANOFF, In a business-like tone What is Vormir?
NEBULA," A dominion of death, at the very center of Celestial existence. It's where... Thanos murdered my sister."
SCOTT LANG, Not it.
NATASHA ROMANOFF, That Time Stone guy...
BRUCE BANNER, Doctor Strange.
NATASHA ROMANOFF," Yeah, what kind of doctor was he?"
TONY STARK, Ear-nose-throat meets rabbit from a hat.
BRUCE BANNER," Nice place in the village, though."
TONY STARK, Yeah. Sullivan Street.
BRUCE BANNER, Hmm... Bleecker.
NATASHA ROMANOFF," Wait, he lived in New York?"
TONY STARK, No. He lived in Toronto.
NATASHA ROMANOFF," Guys, if you pick the right year, there are three stones in New York."
BRUCE BANNER, Sitting up in surprise Shut the front door.
STEVE ROGERS," All right. We have a plan. Six Stones, three teams. One shot."
STEVE ROGERS," Five years ago, we lost. All of us. We lost friends... We lost family... We lost a part of ourselves. Today, we have a chance to take it all back. You know your teams, you know your missions. Get the stones, get them back. One round trip each. No mistakes. No do-overs. Most of us are going somewhere we know. But it doesn't mean we should know what to expect. Be careful. Look out for each other. This is the fight of our lives. And we're gonna win. Tony gives Steve a look Whatever it takes. Good luck."
ROCKET,Refers to Steve's speaking He's pretty good at that.
SCOTT LANG, Right? Looks very excited
TONY STARK," All right. You heard the man. Stroke those keys, jolly green."
BRUCE BANNER, Tractors engaged.
ROCKET," Addressing the shrunk Benatar in Clint's hand You promise to bring that back in one piece, right?"
CLINT BARTON," Yeah, yeah, yeah, yeah. Okay. I'll do my best."
ROCKET," As promises go, that was pretty lame."
NATASHA ROMANOFF, Smiling excitedly See you in a minute.
STEVE ROGERS," All right, we all have our assignments. Two Stones uptown, one Stone, down. Stay low. Keep an eye on the clock."
STEVE ROGERS, Feel free to smash a few things along the way.
BRUCE BANNER," I think it's gratuitous, but whatever."
THE ANCIENT ONE 2012, I'd be careful going that way. We just had the floors waxed.
BRUCE BANNER," Ma'am, I'm looking for Doctor Strange."
THE ANCIENT ONE 2012, You're about... five years too early. Stephen Strange is currently performing surgery about twenty blocks that way. What do you want from him?
BRUCE BANNER," That, actually."
THE ANCIENT ONE 2012, Ah! I'm afraid not.
BRUCE BANNER," Sorry, but I wasn't asking."
THE ANCIENT ONE 2012, You don't wanna do this.
BRUCE BANNER," Ah, you're right, I don't. He makes a grab at the Eye of Agamotto But I need that stone, and I don't have time to beat it-"
THE ANCIENT ONE 2012," Let's start over, shall we?"
THOR, That's Jane.
ROCKET," All right. Here's the deal, Tubby"
THOR," I'll be right back, okay? There's a wine cellar, that's just down there. My father used to fish huge barrel of ale. I'll see if the cellar has a couple of..."
ROCKET, Hey! Hey! Aren't you drunk enough already?
ROCKET, Who's the fancy broad?
THOR, It's my Mother. She dies today.
ROCKET, Oh. That's today?
THOR, I can't do this. I can't do this. I shouldn't be here. I shouldn't have come.This was a bad idea.
ROCKET, Come here. Standing in front of him
THOR," No, no, no. I think I'm having...I'm having a panic attack. I shouldn't be here...this is...this is a bad-"
ROCKET, Come here. Right here.
ROCKET," You think you're the only one who lost people? What do you think we're doing here? I lost the only family I ever had. Quill, Groot, Drax, the chick with the antenna, all gone. Now, I get you miss your Mom. But she's gone. Really gone. And there are plenty of people who are only kinda gone. But you can help them. So is it too much to ask that you brush the crumbs outta your beard, make schmoopy talk to Pretty Pants, and when she's not looking, suck out the Infinity Stone and help me get my family back?"
THOR, Okay.
ROCKET, Are you crying?
THOR, No...Yes!
ROCKET, Get it together! You can do this. You can do this. All right?
THOR," Yes, I can."
ROCKET, Good.
THOR," I can do this. I can do it, I can't do this."
ROCKET," Alright, Heartbreaker. She's alone. This is our shot. He turns back to where Thor was moments ago Thor? Thor! Aaagh!!!"
RHODEY," Alright. Bring it down low. Right on that line. That's it. Down, down."
CLINT BARTON," Hey, can we hurry it up?"
NATASHA ROMANOFF," Guys, chop-chop. Come on. We're on a clock."
RHODEY," All that, is really helpful. Hugging Natasha Take care, okay?"
NATASHA ROMANOFF, Yeah.
RHODEY, Take that stone and come back. No messing around.
CLINT BARTON, To Rhodey Hey. You got this.
RHODEY," Let's get it done. Yes, sir."
NATASHA ROMANOFF, Walking with Clint back into the ship See you back.
RHODEY, You guys watch each other's six.
CLINT BARTON, Yeah.
NEBULA, The coordinates for Vormir are laid in. All they have to do is not fall out.
CLINT BARTON, It's a long way from Budapest.
RHODEY," Okay, so, uhh... We just wait around for this Quill guy to show up and then he leads us to the Power Stone, is that it?"
NEBULA, Looking around Let's take cover. We're not the only ones in 2014 looking for the stones.
RHODEY," Wait a minute, what are you talking about right now? Who else is looking for these stones?"
NEBULA," My father, my sister... and me."
RHODEY, And you? Where are you right now?
GAMORA 2014, Helping Nebula up You're welcome.
NEBULA 2014, I didn't ask for your help.
GAMORA 2014," And yet, you always need it. Nebula 2014 laughs and Gamora's hand. Get up. Father wants us back on the ship."
NEBULA 2014, Why?
GAMORA 2014, He's found an Infinity Stone.
NEBULA 2014, Where?
GAMORA 2014, On a planet called Morag.
NEBULA 2014, Father's plan is finally in motion.
GAMORA 2014," One stone isn't six, Nebula."
NEBULA 2014, It’s a start.
GAMORA 2014, If he gets all of them...
THANOS 2014, Ronan's located the Power Stone. I'm dispatching you to his ship.
GAMORA 2014, He won't like that.
THANOS 2014," His alternative is death, then. Thanos wipes his double-bladed sword Ronan's obsession clouds his judgement."
NEBULA 2014," We will not fail you, Father."
THANOS 2014," No, you won't."
NEBULA 2014, I swear...I will make you proud.
RHODEY Memory," We just, wait around for this Quill guy to show up, and then he leads us to the Power Stone, is that it?"
NEBULA Memory, Let's take cover. We're not the only ones in 2014 looking for the stones.
GAMORA 2014, Who was that?
NEBULA 2014, I don't know...My head is splitting...I don't know...
GAMORA 2014, Her synaptic drive was probably damaged in battle.
THANOS 2014, Shhh... pointing to Nebula Bring her to my ship.
TONY STARK," Got to hustle, Cap. Things look like they're just about wrapped up here."
STEVE ROGERS, Got it. I'm approaching the elevator now.
LOKI 2012, If it's all the same to you... I'll have that drink now.
TONY STARK 2012," All right, get him on his feet. We can all stand around posing up a storm later. By the way, feel free to clean up."
TONY STARK," Uh, Mr. Rogers. I almost forgot that that suit A shot of Cap walking around in his 2012 suit did nothing for your ass."
STEVE ROGERS," No one asked you to look, Tony."
TONY STARK, whispers It's ridiculous
SCOTT LANG," I think you look great, Cap. As far as I'm concerned, that's America's ass. Does a patriotic salute."
NATASHA ROMANOFF 2012," Uhh, magic wand?"
TONY STARK 2012, STRIKE team's coming to secure it.
SITWELL 2012, We can take that Taking Loki's Scepter from 2012 Natasha off your hands.
NATASHA ROMANOFF 2012, By all means. Careful with that thing.
CLINT BARTON 2012, Unless you want your mind erased. And not in a fun way.
SITWELL 2012, We promise to be careful.
SCOTT LANG, Who are these guys?
TONY STARK," They are SHIELD...Well, actually Hydra. But, we didn't know that yet."
SCOTT LANG," Seriously, you didn't? I mean...they look like bad guys."
TONY STARK," You're small, but you're talking loud."
STEVE ROGERS 2012, On my way down to coordinate search and rescue.
LOKI 2012," Transforming into Steve for a second in imitation On my way down to coordinate search and rescue! Transforming back I mean, honestly! How do you think you'll be..."
THOR 2012, Slapping on a device on Loki's mouth to make him quiet Shut up.
TONY STARK," All right, you're up, little buddy. Looking at the briefcase with the Tesseract There's our stone."
SCOTT LANG, Lying down on Tony's shoulder Alright. Flick me.
HULK 2012, Move.
THOR 2012, Whoa!
TONY STARK 2012," Whoa, whoa. Hey! Buddy. What do you think? Maximum occupancy has been reached."
THOR 2012, Take the stairs.
TONY STARK 2012, Yeah. Hulk draws his fist back right as the elevator door closes Stop. Stop!
HULK 2012, Pissed Take the stairs! Hate the stairs!
TONY STARK," All right, Cap. I got our scepter in the elevator just passing the 80th floor."
STEVE ROGERS, On it. Head to the lobby.
TONY STARK, Alright. I'll see you there.
SITWELL 2012," Evidence secure. We're en route to Dr. List. No. No hitches at all, Mr. Secretary."
SITWELL 2012, Captain. I thought you were coordinating search and rescue?
STEVE ROGERS, Change of plans.
RUMLOW 2012," Hey, Cap."
STEVE ROGERS, Rumlow. everyone starts getting suspicious and has their guard up I just got a call from the Secretary. I'm gonna be running point on the scepter.
SITWELL 2012, Sir? I don't understand.
STEVE ROGERS, We got word there may be an attempt to steal it.
RUMLOW 2012," Sorry, Cap. I can't give you the scepter."
SITWELL 2012, I'm gonna have to call the Director.
STEVE ROGERS, That's okay. Trust me. Steve leans over to Sitwell's ear. Hail Hydra.
HULK 2012, Angrily So many stairs!
TONY STARK," Thumbelina, do you copy? I've got eyes on the prize. It's go-time."
SCOTT LANG, Bombs away. Sliding down to Tony's Arc Reactor Is... is that Axe body spray?
TONY STARK," Yeah, I had a can just for emergencies. Relax. Can we focus, please?"
SCOTT LANG, I'm going inside you. Now.
ALEXANDER PIERCE 2012, May I ask you where you're going?
THOR 2012," To lunch and then Asgard. I'm sorry, you are?"
TONY STARK 2012," Alexander Pierce. He's the man, one of the folks behind Nick Fury."
ALEXANDER PIERCE 2012, My friends call me Mr. Secretary. I'm gonna have to ask you to turn that prisoner over to me.
THOR 2012, Loki will be answering to Odin himself.
ALEXANDER PIERCE 2012," Oh, he's gonna answer to us. Odin can have what's left. And I'm gonna need that case, that's been SHIELD property for over 70 years."
HYDRA AGENT," Hand over the case, Stark."
TONY STARK," To present Scott through radio as he inhales sharply All right, move it, Stuart Little. Things are getting dicey up here. Let's go."
TONY STARK2012," I'm not gonna argue who's got the higher authority here, all right?"
SCOTT LANG, You promise me you won't die?
TONY STARK, You're only giving me a mild cardiac dysrhythmia.
SCOTT LANG, That doesn't sound mild.
ALEXANDER PIERCE 2012, I need the case.
TONY STARK 2012, I know you got a lotta pull. I'm just saying...
ALEXANDER PIERCE 2012, Okay. Then give me the case.
TONY STARK," Do it, Lang!"
TONY STARK 2012, Get your hands off!
TONY STARK, Window's closing. Pull my pin!
SCOTT LANG, Here goes!
ALEXANDER PIERCE 2012, Stark?
THOR 2012, Stark!
ALEXANDER PIERCE 2012," Look, he's convulsing. Give him air! Medic!"
TONY STARK," MEDIC! You guys, some help!"
ALEXANDER PIERCE 2012," Stark, you--- your chest machine?"
TONY STARK, Good job. Meet me in the alley. I'm gonna grab a quick slice.
HULK 2012, NO STAIRS!!!!
THOR 2012," You'll be fine, Stark. Stay with us! I'll try something, okay? I have no idea if it's gonna work."
THOR 2012, YES!
TONY STARK 2012, That worked a treat. That was so crazy!
THOR 2012, I had no idea if that was gonna work.
TONY STARK 2012, The case?
THOR 2012," The case. It's, uhh... Where's the case? Where's Loki? Loki!"
SCOTT LANG," That wasn't supposed to happen, was it?"
TONY STARK," Oh, we blew it."
THOR 2012, Loki!?
STEVE," Tony, what's going on? Tell me you found that cube. He looks up and groans. Oh, you gotta be shitting me."
STEVE ROGERS 2012, I have eyes on Loki. 14th floor.
STEVE ROGERS, Puts the case down I'm not Loki. And I don't wanna hurt you.
STEVE ROGERS 2012, I can do this all day.
STEVE ROGERS," Standing up Yeah, I know. I know."
STEVE ROGERS 2012, Where did you get this?
STEVE ROGERS, Bucky... is... alive!
STEVE ROGERS 2012, What?
STEVE, That is America's ass.
BRUCE BANNER," Please, please!"
THE ANCIENT ONE 2012," I'm sorry, I can't help you, Bruce. If I give up the Time Stone to help your Reality, I'm dooming my own."
BRUCE BANNER," With all due respect, I'm not sure the science really supports that."
THE ANCIENT ONE 2012," The Infinity Stones create what you experience as the flow of time. Remove one stone and that flow splits. She flicks the Time Stone projection away and Shows black stream indicating a point of divergence Now, this may benefit your reality, but my new one…not so much. In this new branched Reality, without our chief weapon against the forces of darkness, our world will be overrun. Millions will suffer. So, tell me, Doctor, can your science prevent all that?"
BRUCE BANNER," No, but we can erase it. Because once we are done with the stones, we can return each one to its own timeline at the moment it was taken. So, chronologically, Holds the Time Stone projection in that reality, puts it back to its spot it never left."
THE ANCIENT ONE 2012," still not convinced. But you are leaving out the most important part. In order to return the stones, you have to survive."
BRUCE BANNER, We will. I will. I promise.
THE ANCIENT ONE 2012, I can't risk this Reality on a promise. It is the duty of the Sorcerer Supreme to protect the Time Stone.
BRUCE BANNER," Then, why the hell did Strange give it away?"
THE ANCIENT ONE 2012, Surprised What did you say?
BRUCE BANNER," Strange, he gave it away. He gave it to Thanos."
THE ANCIENT ONE 2012, Willingly?
BRUCE BANNER, Yes!
THE ANCIENT ONE 2012, ...Why?
BRUCE BANNER, I have no idea. Maybe he made a mistake.
THE ANCIENT ONE 2012," Or I did. She returns to Banner control of his Hulk body and opens the Eye of Agamotto, revealing the Time Stone Strange is meant to be the best of us."
BRUCE BANNER, So he must have done it for a reason.
THE ANCIENT ONE 2012, I fear you might be right. gives him the Time Stone
BRUCE BANNER, Thank you.
THE ANCIENT ONE 2012," I'm counting on you, Bruce. We all are."
THANOS 2014, To Ebony Maw Run diagnostics. Show me her memory file.
EBONY MAW 2014," Sire, the file appears entangled. It was a memory, but not hers. There's another consciousness sharing her network...another Nebula."
THANOS 2014, Impossible.
EBONY MAW 2014, This duplicate carries a time stamp... from nine years in the future.
THANOS 2014, Where is this other Nebula?
EBONY MAW 2014, In our solar system. On Morag.
THANOS 2014, Can you access her?
EBONY MAW 2014, Yes. The two are linked.
THANOS 2014, Search the duplicate's memories for Infinity Stones.
BRUCE BANNER 2023, And these stones have been in a lot of different places throughout history.
TONY STARK 2023," Our history. So, not a lot of convenient spots to just drop in."
CLINT BARTON 2023, Which means we have to pick our targets.
TONY STARK 2023, Correct.
THANOS 2014, To Ebony Maw Freeze image.
GAMORA 2014, Terrans.
THANOS 2014," Avengers. Unruly wretches. What's that reflection? Amplify this, Maw."
GAMORA 2014, Looking at a reflection of Nebula 2023 I don't understand. Two Nebulas.
THANOS 2014, No. The same Nebula. From two different times. Set course for Morag. Scan the duplicate's memories. I want to see everything.
FRIGGA 2013," My ladies, I'll see you after. Go on."
FRIGGA 2013, To Thor What are you doing?
THOR, Aah!!!
FRIGGA 2013, Aah!!!
THOR," OH, God!"
FRIGGA 2013, You're better off leaving the sneaking to your brother.
THOR," Yeah, I was simply just going for a walk, and uh... Trying to hide his belly"
FRIGGA 2013, What are you wearing?
THOR, I always wear this. This is one of my favorites.
FRIGGA 2013, What's wrong with your eye?
THOR," Oh, my eye. That's... you remember the Battle of Haroquin? When I got hit in the face with a broadsword?"
FRIGGA 2013," You're not the Thor I know at all, are you?"
THOR," Pretending Yes, I am."
FRIGGA 2013," The future hasn't been kind to you, has it?"
THOR, I didn't say I'm from the future.
FRIGGA 2013," I was raised by witches, boy. I see with more than eyes, and you know that."
THOR," voice breaking up I am totally, totally from the future."
FRIGGA 2013," Yes, you are."
THOR, I really need to talk to you.
FRIGGA 2013, We can talk.
THOR, His head was over there... His body over there... What was the point? I was too late. I was just standing there. Some idiot with an axe.
FRIGGA 2013, You're no idiot. You're here aren't you? Seeking counsel from the wisest person in Asgard.
THOR," I guess, yeah."
FRIGGA 2013, Idiot? No. A failure? Absolutely.
THOR, That's a little bit harsh.
FRIGGA 2013, You do know what that makes you? Just like everyone else.
THOR," I'm not supposed to be like everyone else, am I?"
FRIGGA 2013," Everyone fails at who they are supposed to be, Thor. The measure of a person, of a hero, is how well they succeed at being who they are."
THOR," I really missed you, Mum."
ROCKET, Thor! I got it!
ASGARDIAN SOLDIER 2013, Get that rabbit!
THOR," Ma, I have to tell you something."
FRIGGA 2013," No, son. You don't. You're here to repair your future, not mine."
THOR, But this is about your future.
FRIGGA 2013, It's none of my business. does she know?
ROCKET," Hey. You must be Mom. I got the thing. Come on, we got to move."
THOR, I wish we had more time.
FRIGGA 2013," No, this was a gift. And you're going to be the man you're meant to be."
THOR," I love you, Mom."
FRIGGA 2013, I love you. And eat a salad.
ROCKET, Come on. We gotta go.
FRIGGA 2013, whispers Goodbye.
ROCKET, Three... two...
THOR," No, wait!"
ROCKET, To Frigga Wh- what am I looking at?
FRIGGA 2013," Oh, sometimes it takes a second."
THOR, Happy and a little bit surprised I'm still worthy.
ROCKET," Oh, boy."
THOR," Goodbye, Mom."
FRIGGA 2013, whispers Goodbye.
RHODEY, So he's an idiot?
NEBULA, Yeah.
RHODEY, What's that?
NEBULA, The tool of a thief.
RHODEY," Whoa, whoa, whoa, whoa...This is the part where spikes come out with skeletons on the end and everything..."
NEBULA, What are you talking about?
RHODEY," When you break into a place called the temple of the Power Stone, There's gonna be a bunch of booby traps–"
RHODEY, Okay. All right. Go ahead.
NEBULA, I wasn't always like this.
RHODEY," Me either. But we work with what we got, right?"
RHODEY, Sync up. They both suit up. Three.. two.. one...
BRUCE Memory, You murdered trillions!
THANOS Memory, You should be grateful.
NATASHA Memory, Where are the stones?
THANOS Memory, Gone. Reduced to atoms.
BRUCE Memory, You used them two days ago.
THANOS Memory, I used the stones to destroy the stones. It nearly killed me. But the work is done. It always will be. I am inevitable.
GAMORA 2014, What did you do to them?
THANOS 2014, Nothing. Yet. They're not trying to stop something I'm going to do in our time. They're trying to undo something I've already done in theirs.
GAMORA 2014, The stones...
THANOS 2014, I found them all. I won. Tipped the cosmic scales to balance.
EBONY MAW 2014, This is your future.
THANOS 2014, It's my destiny.
NEBULA Memory, My father is many things. A liar is not one of them.
THANOS Memory," Ah...Thank you, Daughter. Perhaps I treated you too harshly..."
THANOS 2014," And that, is destiny fulfilled."
EBONY MAW 2014," Dangerous voice. Sire, your Daughter..."
NEBULA 2014, No!
EBONY MAW 2014, ...is a traitor.
NEBULA 2014, That's not me. It's not. I could never...
THANOS 2014, I know. And you'll have the chance to prove it.
NEBULA," No! He knows! Runs back to the ship and gets on the comms. Barton? Barton, come in. Romanoff? Come in, we have a problem. Come on! Come in, we have a prob....Thanos knows. Thanos… He knows."
TONY STARK, Cap–
TONY STARK," Sorry, buddy. We got a– problem."
SCOTT LANG," Huh. Yeah, we do."
STEVE ROGERS," Well, what are we gonna do now?"
TONY STARK," You know what? Give me a break, Steve. I just got hit in the head with the Hulk."
SCOTT LANG, You said that we had one shot. This– this was our shot. We shot it. It's shot. Six stones or nothing. Six stones or nothing–
TONY STARK," You're repeating yourself, you know that? You're repeating yourself."
SCOTT LANG, You're repeating yourself. You're repeating yourself. You know– No.
TONY STARK," Dude, come on."
SCOTT LANG," You never wanted a time heist, you went on board with the time heist–"
TONY STARK, I dropped the ball.
SCOTT LANG, You ruined the time heist.
TONY STARK, Is that what I did?
SCOTT LANG, Yeah!
STEVE ROGERS, Are there any other options with the Tesseract?
SCOTT LANG," No, no, no. There's no other options. There's no do-overs. We're not going anywhere else. We have one particle left. Each. That's it, alright? We use that– Bye, bye. You're not going home."
STEVE ROGERS," Yeah, well if we don't try, then no one else is going home, either."
TONY STARK," I got it. There's another way. To retake the Tesseract and acquire new particles. We'll stroll down memory lane. Military installation, Garden State."
STEVE ROGERS, When were they both there?
TONY STARK, They were there at a– I've a vaguely exact idea.
STEVE ROGERS, How vague?
SCOTT LANG, What are you talking about? Where are we going?
TONY STARK, I know for a fact they were there–
SCOTT LANG, Who's they? What are we doing?
TONY STARK, And I know how I know.
SCOTT LANG," Guys, what's up? What is it?"
TONY STARK," Well, it looks like we're improvising."
SCOTT LANG, Right. What are we improvising?
TONY STARK," Scott, get this back to the compound."
TONY STARK, Suit up.
SCOTT LANG, What's in New Jersey?
TONY STARK," 0-4,"
STEVE ROGERS, 0-4–
TONY STARK," Uhh, 0-7."
STEVE ROGERS, 0-7.
SCOTT LANG, Excuse me...
TONY STARK,
STEVE ROGERS, Are you sure?
SCOTT LANG," Cap. Captain. Steve, sorry, America. Rogers. Look,"
TONY STARK,
STEVE ROGERS,
TONY STARK,
STEVE ROGERS,
"OUR WATCHER INFORMANT, STAN LEE 1922-2018 R.I.P"," Driving past Steve and Tony Hey, man! Make love, not war!"
TONY STARK," Clearly, you weren't actually born here, right?"
STEVE ROGERS, The idea of me was.
TONY STARK," Right. Well, imagine"
STEVE ROGERS,
TONY STARK, Leaving the elevator Good luck on your
STEVE ROGERS, Waiting for another floor
ELEVATOR LADY,
STEVE ROGERS, Not exactly.
TONY STARK, Grabbing Tesseract
HOWARD STARK,
TONY STARK," Oh, yeah."
HOWARD STARK, I'm looking for Dr. Zola.
TONY STARK,
HOWARD STARK, Do I know you?
TONY STARK," No, sir. I'm a– a visitor from MIT."
HOWARD STARK, Huh. MIT. Got a name?
TONY STARK, Uh– Howard.
HOWARD STARK," Well, that'll be"
TONY STARK, Howard– Potts.
HOWARD STARK,
TONY STARK, Hi. Holds Howard's finger
HOWARD STARK," Shake it, don't pull it."
TONY STARK, Yeah–
HOWARD STARK, You look a little green around
TONY STARK," I'm fine. Just, long hours."
HOWARD STARK," Wanna get some air? Hello, Potts."
TONY STARK, Yeah. That would be swell.
HOWARD STARK, That way.
TONY STARK, Okay.
HOWARD STARK, Need your briefcase?
HOWARD STARK, You're not one of
CAPTAIN STEVENS STEVE ROGERS, Hello. Dr. Pym?
HANK PYM, That would be the number that you called. Yes.
CAPTAIN STEVENS STEVE ROGERS, This is Captain Stevens from shipping. We have a package for you.
HANK PYM, Bring it up.
CAPTAIN STEVENS STEVE ROGERS," Well, that's the thing, sir. We can't."
